college,url
Saint Joseph's College of Maine,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1372
Saint Joseph's University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1507
Saint Leo University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3349
Saint Louis University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/295
Saint Martin's University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/945
Saint Mary's College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/811
Saint Mary's College of California,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/946
Saint Mary's University Of Minnesota,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/297
Saint Michael's College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1373
Saint Petersburg College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1008
Saint Vincent College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2843
Saint Xavier University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4233
Salem College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1009
Salem State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2365
Salisbury University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2090
Salt Lake Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3961
Salve Regina University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1374
Sam Houston State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/346
Samford University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4429
Sample College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/276058
San Antonio College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/348
San Bernardino Valley College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/949
San Diego Christian College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1509
San Diego Mesa College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1128
San Diego Miramar College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1124
San Diego State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/951
San Francisco State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/952
San Jacinto College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/71
San Jacinto College : North Campus,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/128
San Jacinto College: South Campus,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/258084
San Joaquin Delta College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3461
San Jose City College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/100
San Jose State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4007
San Juan College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1126
Sandhills Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3353
Santa Ana College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4008
Santa Barbara City College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4009
Santa Clara University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3340
Santa Fe College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3356
Santa Fe Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3173
Santa Monica College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4010
Santiago Canyon College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/86
Sarah Lawrence College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2844
Sauk Valley Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1689
Savannah College of Art and Design,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3346
Savannah State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/813
School of Visual Arts,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1272
School of the Art Institute of Chicago,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4234
School of the Museum of Fine Arts,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1234
Schoolcraft College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4034
Schreiner University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/349
Scottsdale Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3472
Scripps College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4012
Seattle Central College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1133
Seattle Pacific University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/798
Seattle University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/116
Seminole State College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2451
Seminole State College of Florida,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2248
Seton Hall University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2845
Seton Hill University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1262
Shasta College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3378
Shaw University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/814
Shawnee Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/828
Shawnee State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1693
Shelton State Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3297
